#t_s,along_mm
57.165000,23.238700
57.166000,23.233240
57.167000,23.227780
57.168000,23.222320
57.169000,23.216860
57.170000,23.211400
57.171000,23.205940
57.172000,23.200480
57.173000,23.195020
57.174000,23.189560
57.175000,23.184100
57.176000,23.178640
57.177000,23.173180
57.178000,23.167720
57.179000,23.162260
57.180000,23.156800
57.181000,23.151340
57.182000,23.145880
57.183000,23.140420
57.184000,23.134960
57.185000,23.129500
57.186000,23.124040
57.187000,23.118580
57.188000,23.113120
57.189000,23.107660
57.190000,23.102200
57.191000,23.096740
57.192000,23.091280
57.193000,23.085820
57.194000,23.080360
57.195000,23.074900
57.196000,23.069440
57.197000,23.063980
57.198000,23.058520
57.199000,23.053060
57.200000,23.047600
57.201000,23.042140
57.202000,23.036680
57.203000,23.031220
57.204000,23.025760
57.205000,23.020300
57.206000,23.014840
57.207000,23.009380
57.208000,23.003920
57.209000,22.998460
57.210000,22.993000
57.211000,22.987540
57.212000,22.982080
57.213000,22.976620
57.214000,22.971160
57.215000,22.965700
57.216000,22.960240
57.217000,22.954780
57.218000,22.949320
57.219000,22.943860
57.220000,22.938400
57.221000,22.932940
57.222000,22.927480
57.223000,22.922020
57.224000,22.916560
57.225000,22.911100
57.226000,22.907297
57.227000,22.905477
57.228000,22.903657
57.229000,22.901837
57.230000,22.900017
57.231000,22.898197
57.232000,22.896377
57.233000,22.894557
57.234000,22.892737
57.235000,22.890917
57.236000,22.889097
57.237000,22.887277
57.238000,22.885457
57.239000,22.883637
57.240000,22.881817
57.241000,22.879997
57.242000,22.878177
57.243000,22.876357
57.244000,22.874537
57.245000,22.872717
57.246000,22.870897
57.247000,22.869077
57.248000,22.867257
57.249000,22.862599
57.250000,22.857139
57.251000,22.851679
57.252000,22.846219
57.253000,22.840759
57.254000,22.835299
57.255000,22.829839
57.256000,22.824379
57.257000,22.818919
57.258000,22.813459
57.259000,22.807999
57.260000,22.802539
57.261000,22.797079
57.262000,22.791619
57.263000,22.786159
57.264000,22.780699
57.265000,22.775239
57.266000,22.769779
57.267000,22.764319
57.268000,22.758859
57.269000,22.753399
57.270000,22.747939
57.271000,22.742479
57.272000,22.737019
57.273000,22.731559
57.274000,22.726099
57.275000,22.720639
57.276000,22.715179
57.277000,22.709719
57.278000,22.704259
57.279000,22.698799
57.280000,22.693339
57.281000,22.687879
57.282000,22.682419
57.283000,22.676959
57.284000,22.671499
57.285000,22.666039
57.286000,22.660579
57.287000,22.655119
57.288000,22.649659
57.289000,22.644199
57.290000,22.638739
57.291000,22.633279
57.292000,22.627819
57.293000,22.622359
57.294000,22.616899
57.295000,22.611439
57.296000,22.605979
57.297000,22.600519
57.298000,22.595059
57.299000,22.589599
57.300000,22.584139
57.301000,22.578679
57.302000,22.573219
57.303000,22.567759
57.304000,22.562299
57.305000,22.556839
57.306000,22.551379
57.307000,22.545919
57.308000,22.540459
57.309000,22.534999
57.310000,22.529539
57.311000,22.524079
57.312000,22.518619
57.313000,22.513159
57.314000,22.507699
57.315000,22.502239
57.316000,22.496779
57.317000,22.491319
57.318000,22.485859
57.319000,22.480399
57.320000,22.474939
57.321000,22.469479
57.322000,22.464019
57.323000,22.458559
57.324000,22.453099
57.325000,22.447639
57.326000,22.442179
57.327000,22.436719
57.328000,22.431259
57.329000,22.425799
57.330000,22.420339
57.331000,22.414879
57.332000,22.409419
57.333000,22.403959
57.334000,22.398499
57.335000,22.393039
57.336000,22.387579
57.337000,22.382119
57.338000,22.376659
57.339000,22.371199
57.340000,22.365739
57.341000,22.360279
57.342000,22.354819
57.343000,22.349359
57.344000,22.343899
57.345000,22.338439
57.346000,22.332979
57.347000,22.327519
57.348000,22.322059
57.349000,22.316599
57.350000,22.311139
57.351000,22.305679
57.352000,22.300219
57.353000,22.294759
57.354000,22.289299
57.355000,22.283839
57.356000,22.278379
57.357000,22.272919
57.358000,22.267459
57.359000,22.261999
57.360000,22.256539
57.361000,22.251079
57.362000,22.245619
57.363000,22.240159
57.364000,22.234699
57.365000,22.229239
57.366000,22.223779
57.367000,22.218319
57.368000,22.212859
57.369000,22.207399
57.370000,22.201939
57.371000,22.196479
57.372000,22.191019
57.373000,22.185559
57.374000,22.180099
57.375000,22.174639
57.376000,22.169179
57.377000,22.163719
57.378000,22.158259
57.379000,22.152799
57.380000,22.147339
57.381000,22.141879
57.382000,22.136419
57.383000,22.130959
57.384000,22.125499
57.385000,22.120039
57.386000,22.114579
57.387000,22.109119
57.388000,22.103659
57.389000,22.098199
57.390000,22.092739
57.391000,22.087279
57.392000,22.081819
57.393000,22.076359
57.394000,22.070899
57.395000,22.065439
57.396000,22.059979
57.397000,22.054519
57.398000,22.049059
57.399000,22.043599
57.400000,22.038139
57.401000,22.032679
57.402000,22.027219
57.403000,22.021759
57.404000,22.016299
57.405000,22.010839
57.406000,22.005379
57.407000,21.999919
57.408000,21.994459
57.409000,21.988999
57.410000,21.983539
57.411000,21.978079
57.412000,21.972619
57.413000,21.967159
57.414000,21.961699
57.415000,21.956239
57.416000,21.950779
57.417000,21.945319
57.418000,21.939859
57.419000,21.934399
57.420000,21.928939
57.421000,21.923479
57.422000,21.918019
57.423000,21.912559
57.424000,21.907099
57.425000,21.901639
57.426000,21.896179
57.427000,21.890719
57.428000,21.885259
57.429000,21.879799
57.430000,21.874339
57.431000,21.868879
57.432000,21.863419
57.433000,21.857959
57.434000,21.852499
57.435000,21.847039
57.436000,21.841579
57.437000,21.836119
57.438000,21.830659
57.439000,21.825199
57.440000,21.819739
57.441000,21.814279
57.442000,21.808819
57.443000,21.803359
57.444000,21.797899
57.445000,21.792439
57.446000,21.786979
57.447000,21.781519
57.448000,21.776059
57.449000,21.770599
57.450000,21.765139
57.451000,21.759679
57.452000,21.754219
57.453000,21.748759
57.454000,21.743299
57.455000,21.737839
57.456000,21.732379
57.457000,21.726919
57.458000,21.721459
57.459000,21.715999
57.460000,21.710539
57.461000,21.705079
57.462000,21.699619
57.463000,21.694159
57.464000,21.688699
57.465000,21.683239
57.466000,21.677779
57.467000,21.672319
57.468000,21.666859
57.469000,21.661399
57.470000,21.655939
57.471000,21.650479
57.472000,21.645019
57.473000,21.639559
57.474000,21.634099
57.475000,21.628639
57.476000,21.623179
57.477000,21.617719
57.478000,21.612259
57.479000,21.606799
57.480000,21.601339
57.481000,21.595879
57.482000,21.590419
57.483000,21.584959
57.484000,21.579499
57.485000,21.574039
57.486000,21.568579
57.487000,21.563119
57.488000,21.557659
57.489000,21.552199
57.490000,21.546739
57.491000,21.541279
57.492000,21.535819
57.493000,21.530359
57.494000,21.524899
57.495000,21.519439
57.496000,21.513979
57.497000,21.508519
57.498000,21.503059
57.499000,21.497599
57.500000,21.492139
57.501000,21.486679
57.502000,21.481219
57.503000,21.475759
57.504000,21.470299
57.505000,21.464839
57.506000,21.459379
57.507000,21.453919
57.508000,21.448459
57.509000,21.442999
57.510000,21.437539
57.511000,21.432079
57.512000,21.426619
57.513000,21.421159
57.514000,21.415699
57.515000,21.410239
57.516000,21.404779
57.517000,21.399319
57.518000,21.393859
57.519000,21.388399
57.520000,21.382939
57.521000,21.377479
57.522000,21.372019
57.523000,21.366559
57.524000,21.361099
57.525000,21.355639
57.526000,21.350179
57.527000,21.344719
57.528000,21.339259
57.529000,21.333799
57.530000,21.328339
57.531000,21.322879
57.532000,21.317419
57.533000,21.311959
57.534000,21.306499
57.535000,21.301039
57.536000,21.295579
57.537000,21.290119
57.538000,21.284659
57.539000,21.279199
57.540000,21.273739
57.541000,21.268279
57.542000,21.262819
57.543000,21.257359
57.544000,21.254615
57.545000,21.251885
57.546000,21.249155
57.547000,21.246425
57.548000,21.243695
57.549000,21.240965
57.550000,21.238235
57.551000,21.235505
57.552000,21.232775
57.553000,21.230045
57.554000,21.227315
57.555000,21.224585
57.556000,21.221855
57.557000,21.219125
57.558000,21.216395
57.559000,21.211269
57.560000,21.205809
57.561000,21.200349
57.562000,21.194889
57.563000,21.189429
57.564000,21.183969
57.565000,21.178509
57.566000,21.173049
57.567000,21.167589
57.568000,21.162129
57.569000,21.156669
57.570000,21.151209
57.571000,21.145749
57.572000,21.140289
57.573000,21.134829
57.574000,21.129369
57.575000,21.123909
57.576000,21.118449
57.577000,21.112989
57.578000,21.107529
57.579000,21.102069
57.580000,21.096609
57.581000,21.091149
57.582000,21.085689
57.583000,21.080229
57.584000,21.074769
57.585000,21.069309
57.586000,21.063849
57.587000,21.058389
57.588000,21.052929
57.589000,21.047469
57.590000,21.042009
57.591000,21.036549
57.592000,21.031089
57.593000,21.025629
57.594000,21.020169
57.595000,21.014709
57.596000,21.009249
57.597000,21.003789
57.598000,20.998329
57.599000,20.992869
57.600000,20.987409
57.601000,20.981949
57.602000,20.976489
57.603000,20.971029
57.604000,20.965569
57.605000,20.960109
57.606000,20.954649
57.607000,20.949189
57.608000,20.943729
57.609000,20.938269
57.610000,20.932809
57.611000,20.927349
57.612000,20.921889
57.613000,20.916429
57.614000,20.910969
57.615000,20.905509
57.616000,20.900049
57.617000,20.894589
57.618000,20.889129
57.619000,20.883669
57.620000,20.878209
57.621000,20.872749
57.622000,20.867289
57.623000,20.861829
57.624000,20.856369
57.625000,20.850909
57.626000,20.845449
57.627000,20.839989
57.628000,20.834529
57.629000,20.829069
57.630000,20.823609
57.631000,20.818149
57.632000,20.812689
57.633000,20.807229
57.634000,20.801769
57.635000,20.796309
57.636000,20.790849
57.637000,20.785389
57.638000,20.779929
57.639000,20.774469
57.640000,20.769009
57.641000,20.763549
57.642000,20.758089
57.643000,20.752629
57.644000,20.747169
57.645000,20.741709
57.646000,20.736249
57.647000,20.730789
57.648000,20.725329
57.649000,20.720505
57.650000,20.718685
57.651000,20.716865
57.652000,20.715045
57.653000,20.713225
57.654000,20.711405
57.655000,20.709585
57.656000,20.707765
57.657000,20.705945
57.658000,20.704125
57.659000,20.702305
57.660000,20.700485
57.661000,20.698665
57.662000,20.696845
57.663000,20.695025
57.664000,20.693205
57.665000,20.691385
57.666000,20.689565
57.667000,20.687745
57.668000,20.685925
57.669000,20.684105
57.670000,20.682285
57.671000,20.680465
57.672000,20.676829
57.673000,20.671369
57.674000,20.665909
57.675000,20.660449
57.676000,20.654989
57.677000,20.649529
57.678000,20.644069
57.679000,20.638609
57.680000,20.633149
57.681000,20.627689
57.682000,20.622229
57.683000,20.616769
57.684000,20.611309
57.685000,20.605849
57.686000,20.600389
57.687000,20.594929
57.688000,20.589469
57.689000,20.584009
57.690000,20.578549
57.691000,20.573089
57.692000,20.567629
57.693000,20.562169
57.694000,20.556709
57.695000,20.551249
57.696000,20.545789
57.697000,20.540329
57.698000,20.534869
57.699000,20.529409
57.700000,20.523949
57.701000,20.518489
57.702000,20.513029
57.703000,20.507569
57.704000,20.502109
57.705000,20.496649
57.706000,20.491189
57.707000,20.485729
57.708000,20.480269
57.709000,20.474809
57.710000,20.469349
57.711000,20.463889
57.712000,20.458429
57.713000,20.452969
57.714000,20.447509
57.715000,20.442049
57.716000,20.436589
57.717000,20.431129
57.718000,20.425669
57.719000,20.420209
57.720000,20.414749
57.721000,20.409289
57.722000,20.403829
57.723000,20.398369
57.724000,20.392909
57.725000,20.387449
57.726000,20.381989
57.727000,20.376529
57.728000,20.371069
57.729000,20.365609
57.730000,20.360149
57.731000,20.354689
57.732000,20.349229
57.733000,20.343769
57.734000,20.338309
57.735000,20.332849
57.736000,20.327389
57.737000,20.321929
57.738000,20.316469
57.739000,20.311009
57.740000,20.305549
57.741000,20.300089
57.742000,20.294629
57.743000,20.289169
57.744000,20.283709
57.745000,20.278249
57.746000,20.272789
57.747000,20.267329
57.748000,20.261869
57.749000,20.256409
57.750000,20.250949
57.751000,20.245489
57.752000,20.240029
57.753000,20.234569
57.754000,20.229109
57.755000,20.223649
57.756000,20.218189
57.757000,20.212729
57.758000,20.207269
57.759000,20.201809
57.760000,20.196349
57.761000,20.190889
57.762000,20.185429
57.763000,20.179969
57.764000,20.174509
57.765000,20.169049
57.766000,20.163589
57.767000,20.158129
57.768000,20.152669
57.769000,20.147209
57.770000,20.141749
57.771000,20.136289
57.772000,20.130829
57.773000,20.125369
57.774000,20.119909
57.775000,20.114449
57.776000,20.108989
57.777000,20.103529
57.778000,20.098069
57.779000,20.092609
57.780000,20.087149
57.781000,20.081689
57.782000,20.076229
57.783000,20.070769
57.784000,20.065309
57.785000,20.059849
57.786000,20.054389
57.787000,20.048929
57.788000,20.043469
57.789000,20.038009
57.790000,20.032549
57.791000,20.027089
57.792000,20.021629
57.793000,20.016169
57.794000,20.010709
57.795000,20.005249
57.796000,19.999789
57.797000,19.994329
57.798000,19.988869
57.799000,19.983409
57.800000,19.977949
57.801000,19.972489
57.802000,19.967029
57.803000,19.961569
57.804000,19.956109
57.805000,19.950649
57.806000,19.945189
57.807000,19.939729
57.808000,19.934269
57.809000,19.928809
57.810000,19.923349
57.811000,19.917889
57.812000,19.912429
57.813000,19.906969
57.814000,19.901509
57.815000,19.896049
57.816000,19.890589
57.817000,19.885129
57.818000,19.879669
57.819000,19.874209
57.820000,19.868749
57.821000,19.863289
57.822000,19.857829
57.823000,19.852369
57.824000,19.846909
57.825000,19.841449
57.826000,19.835989
57.827000,19.830529
57.828000,19.825069
57.829000,19.819609
57.830000,19.814149
57.831000,19.808689
57.832000,19.803229
57.833000,19.797769
57.834000,19.792309
57.835000,19.786849
57.836000,19.781389
57.837000,19.775929
57.838000,19.770469
57.839000,19.765009
57.840000,19.759549
57.841000,19.754089
57.842000,19.748629
57.843000,19.743169
57.844000,19.737709
57.845000,19.732249
57.846000,19.726789
57.847000,19.721329
57.848000,19.715869
57.849000,19.710409
57.850000,19.704949
57.851000,19.699489
57.852000,19.694029
57.853000,19.688569
57.854000,19.683109
57.855000,19.677649
57.856000,19.672189
57.857000,19.666729
57.858000,19.661269
57.859000,19.655809
57.860000,19.650349
57.861000,19.646348
57.862000,19.643618
57.863000,19.640888
57.864000,19.638158
57.865000,19.635428
57.866000,19.632698
57.867000,19.629968
57.868000,19.627238
57.869000,19.624508
57.870000,19.621778
57.871000,19.619048
57.872000,19.616318
57.873000,19.613588
57.874000,19.610858
57.875000,19.608128
57.876000,19.604259
57.877000,19.598799
57.878000,19.593339
57.879000,19.587879
57.880000,19.582419
57.881000,19.576959
57.882000,19.571499
57.883000,19.566039
57.884000,19.560579
57.885000,19.555119
57.886000,19.549659
57.887000,19.544199
57.888000,19.538739
57.889000,19.533279
57.890000,19.527819
57.891000,19.522359
57.892000,19.516899
57.893000,19.511439
57.894000,19.505979
57.895000,19.500519
57.896000,19.495059
57.897000,19.489599
57.898000,19.484139
57.899000,19.478679
57.900000,19.473219
57.901000,19.467759
57.902000,19.462299
57.903000,19.456839
57.904000,19.451379
57.905000,19.445919
57.906000,19.440459
57.907000,19.434999
57.908000,19.429539
57.909000,19.424079
57.910000,19.418619
57.911000,19.413159
57.912000,19.407699
57.913000,19.402239
57.914000,19.396779
57.915000,19.391319
57.916000,19.385859
57.917000,19.380399
57.918000,19.374939
57.919000,19.369479
57.920000,19.364019
57.921000,19.358559
57.922000,19.353099
57.923000,19.347639
57.924000,19.342179
57.925000,19.336719
57.926000,19.331259
57.927000,19.325799
57.928000,19.320339
57.929000,19.314879
57.930000,19.309419
57.931000,19.303959
57.932000,19.298499
57.933000,19.293039
57.934000,19.287579
57.935000,19.282119
57.936000,19.276659
57.937000,19.271199
57.938000,19.265739
57.939000,19.260279
57.940000,19.254819
57.941000,19.249359
57.942000,19.243899
57.943000,19.238439
57.944000,19.232979
57.945000,19.227519
57.946000,19.222059
57.947000,19.216599
57.948000,19.211139
57.949000,19.205679
57.950000,19.200219
57.951000,19.194759
57.952000,19.189299
57.953000,19.183839
57.954000,19.178379
57.955000,19.172919
57.956000,19.167459
57.957000,19.161999
57.958000,19.156539
57.959000,19.151079
57.960000,19.145619
57.961000,19.140159
57.962000,19.134699
57.963000,19.129239
57.964000,19.123779
57.965000,19.118319
57.966000,19.112859
57.967000,19.107399
57.968000,19.101939
57.969000,19.096479
57.970000,19.091019
57.971000,19.085559
57.972000,19.080099
57.973000,19.074639
57.974000,19.069179
57.975000,19.063719
57.976000,19.058259
57.977000,19.052799
57.978000,19.047339
57.979000,19.041879
57.980000,19.036419
57.981000,19.030959
57.982000,19.025499
57.983000,19.020039
57.984000,19.014579
57.985000,19.009119
57.986000,19.003659
57.987000,18.998199
57.988000,18.992739
57.989000,18.987279
57.990000,18.981819
57.991000,18.976359
57.992000,18.970899
57.993000,18.965439
57.994000,18.959979
57.995000,18.954519
57.996000,18.949059
57.997000,18.943599
57.998000,18.938139
57.999000,18.932679
58.000000,18.927219
58.001000,18.921759
58.002000,18.916299
58.003000,18.910839
58.004000,18.905379
58.005000,18.899919
58.006000,18.894459
58.007000,18.888999
58.008000,18.883539
58.009000,18.878079
58.010000,18.872619
58.011000,18.867159
58.012000,18.861699
58.013000,18.856239
58.014000,18.850779
58.015000,18.845319
58.016000,18.839859
58.017000,18.834399
58.018000,18.828939
58.019000,18.823479
58.020000,18.818019
58.021000,18.812559
58.022000,18.807099
58.023000,18.801639
58.024000,18.796179
58.025000,18.790719
58.026000,18.785259
58.027000,18.779799
58.028000,18.774339
58.029000,18.768879
58.030000,18.763419
58.031000,18.757959
58.032000,18.752499
58.033000,18.747039
58.034000,18.741579
58.035000,18.736119
58.036000,18.730659
58.037000,18.725199
58.038000,18.719739
58.039000,18.714279
58.040000,18.708819
58.041000,18.703359
58.042000,18.697899
58.043000,18.692439
58.044000,18.686979
58.045000,18.681519
58.046000,18.676059
58.047000,18.670599
58.048000,18.665139
58.049000,18.659679
58.050000,18.654219
58.051000,18.648759
58.052000,18.643299
58.053000,18.637839
58.054000,18.632379
58.055000,18.626919
58.056000,18.621459
58.057000,18.615999
58.058000,18.610539
58.059000,18.605079
58.060000,18.599619
58.061000,18.594159
58.062000,18.588699
58.063000,18.583239
58.064000,18.577779
58.065000,18.572319
58.066000,18.566859
58.067000,18.561399
58.068000,18.555939
58.069000,18.550479
58.070000,18.545019
58.071000,18.539559
58.072000,18.534099
58.073000,18.528639
58.074000,18.523179
58.075000,18.517719
58.076000,18.512259
58.077000,18.506799
58.078000,18.501339
58.079000,18.495879
58.080000,18.490419
58.081000,18.484959
58.082000,18.479499
58.083000,18.474039
58.084000,18.468579
58.085000,18.463119
58.086000,18.457659
58.087000,18.452199
58.088000,18.446739
58.089000,18.441279
58.090000,18.435819
58.091000,18.430359
58.092000,18.424899
58.093000,18.419439
58.094000,18.413979
58.095000,18.408519
58.096000,18.403059
58.097000,18.397599
58.098000,18.392139
58.099000,18.386679
58.100000,18.381219
58.101000,18.375759
58.102000,18.370299
58.103000,18.364839
58.104000,18.359379
58.105000,18.353919
58.106000,18.348459
58.107000,18.342999
58.108000,18.337539
58.109000,18.332079
58.110000,18.326619
58.111000,18.321159
58.112000,18.315699
58.113000,18.310239
58.114000,18.304779
58.115000,18.299319
58.116000,18.293859
58.117000,18.288399
58.118000,18.282939
58.119000,18.277479
58.120000,18.272019
58.121000,18.266559
58.122000,18.261099
58.123000,18.255639
58.124000,18.250179
58.125000,18.244719
58.126000,18.239259
58.127000,18.233799
58.128000,18.228339
58.129000,18.222879
58.130000,18.217419
58.131000,18.211959
58.132000,18.206499
58.133000,18.201039
58.134000,18.195579
58.135000,18.190119
58.136000,18.184659
58.137000,18.179199
58.138000,18.173739
58.139000,18.168279
58.140000,18.162819
58.141000,18.157359
58.142000,18.151899
58.143000,18.146439
58.144000,18.140979
58.145000,18.135519
58.146000,18.130059
58.147000,18.124599
58.148000,18.119139
58.149000,18.113679
58.150000,18.108219
58.151000,18.102759
58.152000,18.097299
58.153000,18.091839
58.154000,18.086379
58.155000,18.080919
58.156000,18.075459
58.157000,18.069999
58.158000,18.064539
58.159000,18.059079
58.160000,18.053619
58.161000,18.048159
58.162000,18.042699
58.163000,18.037239
58.164000,18.031779
58.165000,18.026319
58.166000,18.020859
58.167000,18.015399
58.168000,18.009939
58.169000,18.004479
58.170000,17.999019
58.171000,17.993559
58.172000,17.988099
58.173000,17.982639
58.174000,17.977179
58.175000,17.971719
58.176000,17.966259
58.177000,17.960799
58.178000,17.955541
58.179000,17.952811
58.180000,17.950081
58.181000,17.947351
58.182000,17.944621
58.183000,17.941891
58.184000,17.939161
58.185000,17.936431
58.186000,17.933701
58.187000,17.930971
58.188000,17.928241
58.189000,17.925511
58.190000,17.922781
58.191000,17.920051
58.192000,17.917321
58.193000,17.914591
58.194000,17.909249
58.195000,17.903789
58.196000,17.898329
58.197000,17.892869
58.198000,17.887409
58.199000,17.881949
58.200000,17.876489
58.201000,17.871029
58.202000,17.865569
58.203000,17.860109
58.204000,17.854649
58.205000,17.849189
58.206000,17.843729
58.207000,17.838269
58.208000,17.832809
58.209000,17.827349
58.210000,17.821889
58.211000,17.816429
58.212000,17.810969
58.213000,17.805509
58.214000,17.800049
58.215000,17.794589
58.216000,17.789129
58.217000,17.783669
58.218000,17.778209
58.219000,17.772749
58.220000,17.767289
58.221000,17.761829
58.222000,17.756369
58.223000,17.750909
58.224000,17.745449
58.225000,17.739989
58.226000,17.734529
58.227000,17.729069
58.228000,17.723609
58.229000,17.718149
58.230000,17.712689
58.231000,17.707229
58.232000,17.701769
58.233000,17.696309
58.234000,17.690849
58.235000,17.685389
58.236000,17.679929
58.237000,17.674469
58.238000,17.669009
58.239000,17.663549
58.240000,17.658089
58.241000,17.652629
58.242000,17.647169
58.243000,17.641709
58.244000,17.636249
58.245000,17.630789
58.246000,17.625329
58.247000,17.619869
58.248000,17.614409
58.249000,17.608949
58.250000,17.603489
58.251000,17.598029
58.252000,17.592569
58.253000,17.587109
58.254000,17.581649
58.255000,17.576189
58.256000,17.570729
58.257000,17.565269
58.258000,17.559809
58.259000,17.554349
58.260000,17.548889
58.261000,17.543429
58.262000,17.537969
58.263000,17.532509
58.264000,17.527049
58.265000,17.521589
58.266000,17.516129
58.267000,17.510669
58.268000,17.505209
58.269000,17.499749
58.270000,17.494289
58.271000,17.488829
58.272000,17.483369
58.273000,17.477909
58.274000,17.472449
58.275000,17.466989
58.276000,17.461529
58.277000,17.456069
58.278000,17.450609
58.279000,17.445149
58.280000,17.439689
58.281000,17.434229
58.282000,17.428769
58.283000,17.423309
58.284000,17.418774
58.285000,17.416954
58.286000,17.415134
58.287000,17.413314
58.288000,17.411494
58.289000,17.409674
58.290000,17.407854
58.291000,17.406034
58.292000,17.404214
58.293000,17.402394
58.294000,17.400574
58.295000,17.398754
58.296000,17.396934
58.297000,17.395114
58.298000,17.393294
58.299000,17.391474
58.300000,17.389654
58.301000,17.387834
58.302000,17.386014
58.303000,17.384194
58.304000,17.382374
58.305000,17.380554
58.306000,17.378734
58.307000,17.374808
58.308000,17.369348
58.309000,17.363888
58.310000,17.358428
58.311000,17.352968
58.312000,17.347508
58.313000,17.342048
58.314000,17.336588
58.315000,17.331128
58.316000,17.325668
58.317000,17.320208
58.318000,17.314748
58.319000,17.309288
58.320000,17.303828
58.321000,17.298368
58.322000,17.292908
58.323000,17.287448
58.324000,17.281988
58.325000,17.276528
58.326000,17.271068
58.327000,17.265608
58.328000,17.260148
58.329000,17.254688
58.330000,17.249228
58.331000,17.243768
58.332000,17.238308
58.333000,17.232848
58.334000,17.227388
58.335000,17.221928
58.336000,17.216468
58.337000,17.211008
58.338000,17.205548
58.339000,17.200088
58.340000,17.194628
58.341000,17.189168
58.342000,17.183708
58.343000,17.178248
58.344000,17.172788
58.345000,17.167328
58.346000,17.161868
58.347000,17.156408
58.348000,17.150948
58.349000,17.145488
58.350000,17.140028
58.351000,17.134568
58.352000,17.129108
58.353000,17.123648
58.354000,17.118188
58.355000,17.112728
58.356000,17.107268
58.357000,17.101808
58.358000,17.096348
58.359000,17.090888
58.360000,17.085428
58.361000,17.079968
58.362000,17.074508
58.363000,17.069048
58.364000,17.063588
58.365000,17.058128
58.366000,17.052668
58.367000,17.047208
58.368000,17.041748
58.369000,17.036288
58.370000,17.030828
58.371000,17.025368
58.372000,17.019908
58.373000,17.014448
58.374000,17.008988
58.375000,17.003528
58.376000,16.998068
58.377000,16.992608
58.378000,16.987148
58.379000,16.981688
58.380000,16.976228
58.381000,16.970768
58.382000,16.965308
58.383000,16.959848
58.384000,16.954388
58.385000,16.948928
58.386000,16.943468
58.387000,16.938008
58.388000,16.932548
58.389000,16.927088
58.390000,16.921628
58.391000,16.916168
58.392000,16.910708
58.393000,16.905248
58.394000,16.899788
58.395000,16.894328
58.396000,16.888868
58.397000,16.883408
58.398000,16.877948
58.399000,16.872488
58.400000,16.867028
58.401000,16.861568
58.402000,16.856108
58.403000,16.850648
58.404000,16.845188
58.405000,16.839728
58.406000,16.834268
58.407000,16.828808
58.408000,16.823348
58.409000,16.817888
58.410000,16.812428
58.411000,16.806968
58.412000,16.801508
58.413000,16.796048
58.414000,16.790588
58.415000,16.785128
58.416000,16.779668
58.417000,16.774208
58.418000,16.768748
58.419000,16.763288
58.420000,16.757828
58.421000,16.752368
58.422000,16.746908
58.423000,16.741448
58.424000,16.735988
58.425000,16.730528
58.426000,16.725068
58.427000,16.719608
58.428000,16.714148
58.429000,16.708688
58.430000,16.703228
58.431000,16.697768
58.432000,16.692308
58.433000,16.686848
58.434000,16.681388
58.435000,16.675928
58.436000,16.670468
58.437000,16.665008
58.438000,16.659548
58.439000,16.654088
58.440000,16.648628
58.441000,16.643168
58.442000,16.637708
58.443000,16.632248
58.444000,16.626788
58.445000,16.621328
58.446000,16.615868
58.447000,16.610408
58.448000,16.604948
58.449000,16.599488
58.450000,16.594028
58.451000,16.588568
58.452000,16.583108
58.453000,16.577648
58.454000,16.572188
58.455000,16.566728
58.456000,16.561268
58.457000,16.555808
58.458000,16.550348
58.459000,16.544888
58.460000,16.539428
58.461000,16.533968
58.462000,16.528508
58.463000,16.523048
58.464000,16.517588
58.465000,16.512128
58.466000,16.506668
58.467000,16.501208
58.468000,16.495748
58.469000,16.490288
58.470000,16.484828
58.471000,16.479368
58.472000,16.473908
58.473000,16.468448
58.474000,16.462988
58.475000,16.457528
58.476000,16.452068
58.477000,16.446608
58.478000,16.441148
58.479000,16.435688
58.480000,16.430228
58.481000,16.424768
58.482000,16.419308
58.483000,16.413848
58.484000,16.408388
58.485000,16.402928
58.486000,16.397468
58.487000,16.392008
58.488000,16.386548
58.489000,16.381088
58.490000,16.375628
58.491000,16.370168
58.492000,16.364708
58.493000,16.359248
58.494000,16.353788
58.495000,16.348328
58.496000,16.344544
58.497000,16.341814
58.498000,16.339084
58.499000,16.336354
58.500000,16.333624
58.501000,16.330894
58.502000,16.328164
58.503000,16.325434
58.504000,16.322704
58.505000,16.319974
58.506000,16.317244
58.507000,16.314514
58.508000,16.311784
58.509000,16.309054
58.510000,16.306324
58.511000,16.302238
58.512000,16.296778
58.513000,16.291318
58.514000,16.285858
58.515000,16.280398
58.516000,16.274938
58.517000,16.269478
58.518000,16.264018
58.519000,16.258558
58.520000,16.253098
58.521000,16.247638
58.522000,16.242178
58.523000,16.236718
58.524000,16.231258
58.525000,16.225798
58.526000,16.220338
58.527000,16.214878
58.528000,16.209418
58.529000,16.203958
58.530000,16.198498
58.531000,16.193038
58.532000,16.187578
58.533000,16.182118
58.534000,16.176658
58.535000,16.171198
58.536000,16.165738
58.537000,16.160278
58.538000,16.154818
58.539000,16.149358
58.540000,16.143898
58.541000,16.138438
58.542000,16.132978
58.543000,16.127518
58.544000,16.122058
58.545000,16.116598
58.546000,16.111138
58.547000,16.105678
58.548000,16.100218
58.549000,16.094758
58.550000,16.089298
58.551000,16.083838
58.552000,16.078378
58.553000,16.072918
58.554000,16.067458
58.555000,16.061998
58.556000,16.056538
58.557000,16.051078
58.558000,16.045618
58.559000,16.040158
58.560000,16.034698
58.561000,16.029238
58.562000,16.023778
58.563000,16.018318
