#t_s,b_um
39.034000,-18.963547
39.035000,-18.963547
39.036000,-18.963547
39.037000,-18.963547
39.038000,-18.963547
39.039000,-18.963547
39.040000,-18.963547
39.041000,-18.963547
39.042000,-18.963547
39.043000,-18.963547
39.044000,-18.963547
39.045000,-18.963547
39.046000,-18.963547
39.047000,-18.963547
39.048000,-18.963547
39.049000,-18.963547
39.050000,-18.963547
39.051000,-18.963547
39.052000,-18.963547
39.053000,-18.963547
39.054000,-18.963547
39.055000,-18.963547
39.056000,-18.963547
39.057000,-18.963547
39.058000,-18.963547
39.059000,-18.963547
39.060000,-18.963547
39.061000,-18.963547
39.062000,-18.963547
39.063000,-18.963547
39.064000,-18.963547
39.065000,-18.963547
39.066000,-18.963547
39.067000,-18.963547
39.068000,-18.963547
39.069000,-18.963547
39.070000,-18.963547
39.071000,-18.963547
39.072000,-18.963547
39.073000,-18.963547
39.074000,-18.963547
39.075000,-18.963547
39.076000,-18.963547
39.077000,-18.963547
39.078000,-18.963547
39.079000,-18.963547
39.080000,-18.963547
39.081000,-18.963547
39.082000,-18.963547
39.083000,-18.963547
39.084000,-18.963547
39.085000,-18.963547
39.086000,-18.963547
39.087000,-18.963547
39.088000,-18.963547
39.089000,-18.963547
39.090000,-18.963547
39.091000,-18.963547
39.092000,-18.963547
39.093000,-18.963547
39.094000,-18.963547
39.095000,-18.963547
39.096000,-18.963547
39.097000,-18.963547
39.098000,-18.963547
39.099000,-18.963547
39.100000,-18.963547
39.101000,-18.963547
39.102000,-18.963547
39.103000,-18.963547
39.104000,-18.963547
39.105000,-18.963547
39.106000,-18.963547
39.107000,-18.963547
39.108000,-18.963547
39.109000,-18.963547
39.110000,-18.963547
39.111000,-18.963547
39.112000,-18.963547
39.113000,-18.963547
39.114000,-18.963547
39.115000,-18.963547
39.116000,-18.963547
39.117000,-18.963547
39.118000,-18.963547
39.119000,-18.963547
39.120000,-18.963547
39.121000,-18.963547
39.122000,-18.963547
39.123000,-18.963547
39.124000,-18.963547
39.125000,-18.963547
39.126000,-18.963547
39.127000,-18.963547
39.128000,-18.963547
39.129000,-18.963547
39.130000,-18.963547
39.131000,-18.963547
39.132000,-18.963547
39.133000,-18.963547
39.134000,-18.963547
39.135000,-18.963547
39.136000,-18.963547
39.137000,-18.963547
39.138000,-18.963547
39.139000,-18.963547
39.140000,-18.963547
39.141000,-18.963547
39.142000,-18.963547
39.143000,-18.963547
39.144000,-18.963547
39.145000,-18.963547
39.146000,-18.963547
39.147000,-18.963547
39.148000,-18.963547
39.149000,-18.963547
39.150000,-18.963547
39.151000,-18.963547
39.152000,-18.963547
39.153000,-18.963547
39.154000,-18.963547
39.155000,-18.963547
39.156000,-18.963547
39.157000,-18.963547
39.158000,-18.963547
39.159000,-18.963547
39.160000,-18.963547
39.161000,-18.963547
39.162000,-18.963547
39.163000,-18.963547
39.164000,-18.963547
39.165000,-18.963547
39.166000,-18.963547
39.167000,-18.963547
39.168000,-18.963547
39.169000,-18.963547
39.170000,-18.963547
39.171000,-18.963547
39.172000,-18.963547
39.173000,-18.963547
39.174000,-18.963547
39.175000,-18.963547
39.176000,-18.963547
39.177000,-18.963547
39.178000,-18.963547
39.179000,-18.963547
39.180000,-18.963547
39.181000,-18.963547
39.182000,-18.963547
39.183000,-18.963547
39.184000,-18.963547
39.185000,-18.963547
39.186000,-18.963547
39.187000,-18.963547
39.188000,-18.963547
39.189000,-18.963547
39.190000,-18.963547
39.191000,-18.963547
39.192000,-18.963547
39.193000,-18.963547
39.194000,-18.963547
39.195000,-18.963547
39.196000,-18.963547
39.197000,-18.963547
39.198000,-18.963547
39.199000,-18.963547
39.200000,-18.963547
39.201000,-18.963547
39.202000,-18.963547
39.203000,-18.963547
39.204000,-18.963547
39.205000,-18.963547
39.206000,-18.963547
39.207000,-18.963547
39.208000,-18.963547
39.209000,-18.963547
39.210000,-18.963547
39.211000,-18.963547
39.212000,-18.963547
39.213000,-18.963547
39.214000,-18.963547
39.215000,-18.963547
39.216000,-18.963547
39.217000,-18.963547
39.218000,-18.963547
39.219000,-18.963547
39.220000,-18.963547
39.221000,-18.963547
39.222000,-18.963547
39.223000,-18.963547
39.224000,-18.963547
39.225000,-18.963547
39.226000,-18.963547
39.227000,-18.963547
39.228000,-18.963547
39.229000,-18.963547
39.230000,-18.963547
39.231000,-18.963547
39.232000,-18.963547
39.233000,-18.963547
39.234000,-18.963547
39.235000,-18.963547
39.236000,-18.963547
39.237000,-18.963547
39.238000,-18.963547
39.239000,-18.963547
39.240000,-18.963547
39.241000,-18.963547
39.242000,-18.963547
39.243000,-18.963547
39.244000,-18.963547
39.245000,-18.963547
39.246000,-18.963547
39.247000,-18.963547
39.248000,-18.963547
39.249000,-18.963547
39.250000,-18.963547
39.251000,-18.963547
39.252000,-18.963547
39.253000,-18.963547
39.254000,-18.963547
39.255000,-18.963547
39.256000,-18.963547
39.257000,-18.963547
39.258000,-18.963547
39.259000,-18.963547
39.260000,-18.963547
39.261000,-18.963547
39.262000,-18.963547
39.263000,-18.963547
39.264000,-18.963547
39.265000,-18.963547
39.266000,-18.963547
39.267000,-18.963547
39.268000,-18.963547
39.269000,-18.963547
39.270000,-18.963547
39.271000,-18.963547
39.272000,-18.963547
39.273000,-18.963547
39.274000,-18.963547
39.275000,-18.963547
39.276000,-18.963547
39.277000,-18.963547
39.278000,-18.963547
39.279000,-18.963547
39.280000,-18.963547
39.281000,-18.963547
39.282000,-18.963547
39.283000,-18.963547
39.284000,-18.963547
39.285000,-18.963547
39.286000,-18.963547
39.287000,-18.963547
39.288000,-18.963547
39.289000,-18.963547
39.290000,-18.963547
39.291000,-18.963547
39.292000,-18.963547
39.293000,-18.963547
39.294000,-18.963547
39.295000,-18.963547
39.296000,-18.963547
39.297000,-18.963547
39.298000,-18.963547
39.299000,-18.963547
39.300000,-18.963547
39.301000,-18.963547
39.302000,-18.963547
39.303000,-18.963547
39.304000,-18.963547
39.305000,-18.963547
39.306000,-18.963547
39.307000,-18.963547
39.308000,-18.963547
39.309000,-18.963547
39.310000,-18.963547
39.311000,-18.963547
39.312000,-18.963547
39.313000,-18.963547
39.314000,-18.963547
39.315000,-18.963547
39.316000,-18.963547
39.317000,-18.963547
39.318000,-18.963547
39.319000,-18.963547
39.320000,-18.963547
39.321000,-18.963547
39.322000,-18.963547
39.323000,-18.963547
39.324000,-18.963547
39.325000,-18.963547
39.326000,-18.963547
39.327000,-18.963547
39.328000,-18.963547
39.329000,-18.963547
39.330000,-18.963547
39.331000,-18.963547
39.332000,-18.963547
39.333000,-18.963547
39.334000,-18.963547
39.335000,-18.963547
39.336000,-18.963547
39.337000,-18.963547
39.338000,-18.963547
39.339000,-18.963547
39.340000,-18.963547
39.341000,-18.963547
39.342000,-18.963547
39.343000,-18.963547
39.344000,-18.963547
39.345000,-18.963547
39.346000,-18.963547
39.347000,-18.963547
39.348000,-18.963547
39.349000,-18.963547
39.350000,-18.963547
39.351000,-18.963547
39.352000,-18.963547
39.353000,-18.963547
39.354000,-18.963547
39.355000,-18.963547
39.356000,-18.963547
39.357000,-18.963547
39.358000,-18.963547
39.359000,-18.963547
39.360000,-18.963547
39.361000,-18.963547
39.362000,-18.963547
39.363000,-18.963547
39.364000,-18.963547
39.365000,-18.963547
39.366000,-18.963547
39.367000,-18.963547
39.368000,-18.963547
39.369000,-18.963547
39.370000,-18.963547
39.371000,-18.963547
39.372000,-18.963547
39.373000,-18.963547
39.374000,-18.963547
39.375000,-18.963547
39.376000,-18.963547
39.377000,-18.963547
39.378000,-18.963547
39.379000,-18.963547
39.380000,-18.963547
39.381000,-18.963547
39.382000,-18.963547
39.383000,-18.963547
39.384000,-18.963547
39.385000,-18.963547
39.386000,-18.963547
39.387000,-18.963547
39.388000,-18.963547
39.389000,-18.963547
39.390000,-18.963547
39.391000,-18.963547
39.392000,-18.963547
39.393000,-18.963547
39.394000,-18.963547
39.395000,-18.963547
39.396000,-18.963547
39.397000,-18.963547
39.398000,-18.963547
39.399000,-18.963547
39.400000,-18.963547
39.401000,-18.963547
39.402000,-18.963547
39.403000,-18.963547
39.404000,-18.963547
39.405000,-18.963547
39.406000,-18.963547
39.407000,-18.963547
39.408000,-18.963547
39.409000,-18.963547
39.410000,-18.963547
39.411000,-18.963547
39.412000,-18.963547
39.413000,-18.963547
39.414000,-18.963547
39.415000,-18.963547
39.416000,-18.963547
39.417000,-18.963547
39.418000,-18.963547
39.419000,-18.963547
39.420000,-18.963547
39.421000,-18.963547
39.422000,-18.963547
39.423000,-18.963547
39.424000,-18.963547
39.425000,-18.963547
39.426000,-18.963547
39.427000,-18.963547
39.428000,-18.963547
39.429000,-18.963547
39.430000,-18.963547
39.431000,-18.963547
39.432000,-18.963547
39.433000,-18.963547
39.434000,-18.963547
39.435000,-18.963547
39.436000,-18.963547
39.437000,-18.963547
39.438000,-18.963547
39.439000,-18.963547
39.440000,-18.963547
39.441000,-18.963547
39.442000,-18.963547
39.443000,-18.963547
39.444000,-18.963547
39.445000,-18.963547
39.446000,-18.963547
39.447000,-18.963547
39.448000,-18.963547
39.449000,-18.963547
39.450000,-18.963547
39.451000,-18.963547
39.452000,-18.963547
39.453000,-18.963547
39.454000,-18.963547
39.455000,-18.963547
39.456000,-18.963547
39.457000,-18.963547
39.458000,-18.963547
39.459000,-18.963547
39.460000,-18.963547
39.461000,-18.963547
39.462000,-18.963547
39.463000,-18.963547
39.464000,-18.963547
39.465000,-18.963547
39.466000,-18.963547
39.467000,-18.963547
39.468000,-18.963547
39.469000,-18.963547
39.470000,-18.963547
39.471000,-18.963547
39.472000,-18.963547
39.473000,-18.963547
39.474000,-18.963547
39.475000,-18.963547
39.476000,-18.963547
39.477000,-18.963547
39.478000,-18.963547
39.479000,-18.963547
39.480000,-18.963547
39.481000,-18.963547
39.482000,-18.963547
39.483000,-18.963547
39.484000,-18.963547
39.485000,-18.963547
39.486000,-18.963547
39.487000,-18.963547
39.488000,-18.963547
39.489000,-18.963547
39.490000,-18.963547
39.491000,-18.963547
39.492000,-18.963547
39.493000,-18.963547
39.494000,-18.963547
39.495000,-18.963547
39.496000,-18.963547
39.497000,-18.963547
39.498000,-18.963547
39.499000,-18.963547
39.500000,-18.963547
39.501000,-18.963547
39.502000,-18.963547
39.503000,-18.963547
39.504000,-18.963547
39.505000,-18.963547
39.506000,-18.963547
39.507000,-18.963547
39.508000,-18.963547
39.509000,-18.963547
39.510000,-18.963547
39.511000,-18.963547
39.512000,-18.963547
39.513000,-18.963547
39.514000,-18.963547
39.515000,-18.963547
39.516000,-18.963547
39.517000,-18.963547
39.518000,-18.963547
39.519000,-18.963547
39.520000,-18.963547
39.521000,-18.963547
39.522000,-18.963547
39.523000,-18.963547
39.524000,-18.963547
39.525000,-18.963547
39.526000,-18.963547
39.527000,-18.963547
39.528000,-18.963547
39.529000,-18.963547
39.530000,-18.963547
39.531000,-18.963547
39.532000,-18.963547
39.533000,-18.963547
39.534000,-18.963547
39.535000,-18.963547
39.536000,-18.963547
39.537000,-18.963547
39.538000,-18.963547
39.539000,-18.963547
39.540000,-18.963547
39.541000,-18.963547
39.542000,-18.963547
39.543000,-18.963547
39.544000,-18.963547
39.545000,-18.963547
39.546000,-18.963547
39.547000,-18.963547
39.548000,-18.963547
39.549000,-18.963547
39.550000,-18.963547
39.551000,-18.963547
39.552000,-18.963547
39.553000,-18.963547
39.554000,-18.963547
39.555000,-18.963547
39.556000,-18.963547
39.557000,-18.963547
39.558000,-18.963547
39.559000,-18.963547
39.560000,-18.963547
39.561000,-18.963547
39.562000,-18.963547
39.563000,-18.963547
39.564000,-18.963547
39.565000,-18.963547
39.566000,-18.963547
39.567000,-18.963547
39.568000,-18.963547
39.569000,-18.963547
39.570000,-18.963547
39.571000,-18.963547
39.572000,-18.963547
39.573000,-18.963547
39.574000,-18.963547
39.575000,-18.963547
39.576000,-18.963547
39.577000,-18.963547
39.578000,-18.963547
39.579000,-18.963547
39.580000,-18.963547
39.581000,-18.963547
39.582000,-18.963547
39.583000,-18.963547
39.584000,-18.963547
39.585000,-18.963547
39.586000,-18.963547
39.587000,-18.963547
39.588000,-18.963547
39.589000,-18.963547
39.590000,-18.963547
39.591000,-18.963547
39.592000,-18.963547
39.593000,-18.963547
39.594000,-18.963547
39.595000,-18.963547
39.596000,-18.963547
39.597000,-18.963547
39.598000,-18.963547
39.599000,-18.963547
39.600000,-18.963547
39.601000,-18.963547
39.602000,-18.963547
39.603000,-18.963547
39.604000,-18.963547
39.605000,-18.963547
39.606000,-18.963547
39.607000,-18.963547
39.608000,-18.963547
39.609000,-18.963547
39.610000,-18.963547
39.611000,-18.963547
39.612000,-18.963547
39.613000,-18.963547
39.614000,-18.963547
39.615000,-18.963547
39.616000,-18.963547
39.617000,-18.963547
39.618000,-18.963547
39.619000,-18.963547
39.620000,-18.963547
39.621000,-18.963547
39.622000,-18.963547
39.623000,-18.963547
39.624000,-18.963547
39.625000,-18.963547
39.626000,-18.963547
39.627000,-18.963547
39.628000,-18.963547
39.629000,-18.963547
39.630000,-18.963547
39.631000,-18.963547
39.632000,-18.963547
39.633000,-18.963547
39.634000,-18.963547
39.635000,-18.963547
39.636000,-18.963547
39.637000,-18.963547
39.638000,-18.963547
39.639000,-18.963547
39.640000,-18.963547
39.641000,-18.963547
39.642000,-18.963547
39.643000,-18.963547
39.644000,-18.963547
39.645000,-18.963547
39.646000,-18.963547
39.647000,-18.963547
39.648000,-18.963547
39.649000,-18.963547
39.650000,-18.963547
39.651000,-18.963547
39.652000,-18.963547
39.653000,-18.963547
39.654000,-18.963547
39.655000,-18.963547
39.656000,-18.963547
39.657000,-18.963547
39.658000,-18.963547
39.659000,-18.963547
39.660000,-18.963547
39.661000,-18.963547
39.662000,-18.963547
39.663000,-18.963547
39.664000,-18.963547
39.665000,-18.963547
39.666000,-18.963547
39.667000,-18.963547
39.668000,-18.963547
39.669000,-18.963547
39.670000,-18.963547
39.671000,-18.963547
39.672000,-18.963547
39.673000,-18.963547
39.674000,-18.963547
39.675000,-18.963547
39.676000,-18.963547
39.677000,-18.963547
39.678000,-18.963547
39.679000,-18.963547
39.680000,-18.963547
39.681000,-18.963547
39.682000,-18.963547
39.683000,-18.963547
39.684000,-18.963547
39.685000,-18.963547
39.686000,-18.963547
39.687000,-18.963547
39.688000,-18.963547
39.689000,-18.963547
39.690000,-18.963547
39.691000,-18.963547
39.692000,-18.963547
39.693000,-18.963547
39.694000,-18.963547
39.695000,-18.963547
39.696000,-18.963547
39.697000,-18.963547
39.698000,-18.963547
39.699000,-18.963547
39.700000,-18.963547
39.701000,-18.963547
39.702000,-18.963547
39.703000,-18.963547
39.704000,-18.963547
39.705000,-18.963547
39.706000,-18.963547
39.707000,-18.963547
39.708000,-18.963547
39.709000,-18.963547
39.710000,-18.963547
39.711000,-18.963547
39.712000,-18.963547
39.713000,-18.963547
39.714000,-18.963547
39.715000,-18.963547
39.716000,-18.963547
39.717000,-18.963547
39.718000,-18.963547
39.719000,-18.963547
39.720000,-18.963547
39.721000,-18.963547
39.722000,-18.963547
39.723000,-18.963547
39.724000,-18.963547
39.725000,-18.963547
39.726000,-18.963547
39.727000,-18.963547
39.728000,-18.963547
39.729000,-18.963547
39.730000,-18.963547
39.731000,-18.963547
39.732000,-18.963547
39.733000,-18.963547
39.734000,-18.963547
39.735000,-18.963547
39.736000,-18.963547
39.737000,-18.963547
39.738000,-18.963547
39.739000,-18.963547
39.740000,-18.963547
39.741000,-18.963547
39.742000,-18.963547
39.743000,-18.963547
39.744000,-18.963547
39.745000,-18.963547
39.746000,-18.963547
39.747000,-18.963547
39.748000,-18.963547
39.749000,-18.963547
39.750000,-18.963547
39.751000,-18.963547
39.752000,-18.963547
39.753000,-18.963547
39.754000,-18.963547
39.755000,-18.963547
39.756000,-18.963547
39.757000,-18.963547
39.758000,-18.963547
39.759000,-18.963547
39.760000,-18.963547
39.761000,-18.963547
39.762000,-18.963547
39.763000,-18.963547
39.764000,-18.963547
39.765000,-18.963547
39.766000,-18.963547
39.767000,-18.963547
39.768000,-18.963547
39.769000,-18.963547
39.770000,-18.963547
39.771000,-18.963547
39.772000,-18.963547
39.773000,-18.963547
39.774000,-18.963547
39.775000,-18.963547
39.776000,-18.963547
39.777000,-18.963547
39.778000,-18.963547
39.779000,-18.963547
39.780000,-18.963547
39.781000,-18.963547
39.782000,-18.963547
39.783000,-18.963547
39.784000,-18.963547
39.785000,-18.963547
39.786000,-18.963547
39.787000,-18.963547
39.788000,-18.963547
39.789000,-18.963547
39.790000,-18.963547
39.791000,-18.963547
39.792000,-18.963547
39.793000,-18.963547
39.794000,-18.963547
39.795000,-18.963547
39.796000,-18.963547
39.797000,-18.963547
39.798000,-18.963547
39.799000,-18.963547
39.800000,-18.963547
39.801000,-18.963547
39.802000,-18.963547
39.803000,-18.963547
39.804000,-18.963547
39.805000,-18.963547
39.806000,-18.963547
39.807000,-18.963547
39.808000,-18.963547
39.809000,-18.963547
39.810000,-18.963547
39.811000,-18.963547
39.812000,-18.963547
39.813000,-18.963547
39.814000,-18.963547
39.815000,-18.963547
39.816000,-18.963547
39.817000,-18.963547
39.818000,-18.963547
39.819000,-18.963547
39.820000,-18.963547
39.821000,-18.963547
39.822000,-18.963547
39.823000,-18.963547
39.824000,-18.963547
39.825000,-18.963547
39.826000,-18.963547
39.827000,-18.963547
39.828000,-18.963547
39.829000,-18.963547
39.830000,-18.963547
39.831000,-18.963547
39.832000,-18.963547
39.833000,-18.963547
39.834000,-18.963547
39.835000,-18.963547
39.836000,-18.963547
39.837000,-18.963547
39.838000,-18.963547
39.839000,-18.963547
39.840000,-18.963547
39.841000,-18.963547
39.842000,-18.963547
39.843000,-18.963547
39.844000,-18.963547
39.845000,-18.963547
39.846000,-18.963547
39.847000,-18.963547
39.848000,-18.963547
39.849000,-18.963547
39.850000,-18.963547
39.851000,-18.963547
39.852000,-18.963547
39.853000,-18.963547
39.854000,-18.963547
39.855000,-18.963547
39.856000,-18.963547
39.857000,-18.963547
39.858000,-18.963547
39.859000,-18.963547
39.860000,-18.963547
39.861000,-18.963547
39.862000,-18.963547
39.863000,-18.963547
39.864000,-18.963547
39.865000,-18.963547
39.866000,-18.963547
39.867000,-18.963547
39.868000,-18.963547
39.869000,-18.963547
39.870000,-18.963547
39.871000,-18.963547
39.872000,-18.963547
39.873000,-18.963547
39.874000,-18.963547
39.875000,-18.963547
39.876000,-18.963547
39.877000,-18.963547
39.878000,-18.963547
39.879000,-18.963547
39.880000,-18.963547
39.881000,-18.963547
39.882000,-18.963547
39.883000,-18.963547
39.884000,-18.963547
39.885000,-18.963547
39.886000,-18.963547
39.887000,-18.963547
39.888000,-18.963547
39.889000,-18.963547
39.890000,-18.963547
39.891000,-18.963547
39.892000,-18.963547
39.893000,-18.963547
39.894000,-18.963547
39.895000,-18.963547
39.896000,-18.963547
39.897000,-18.963547
39.898000,-18.963547
39.899000,-18.963547
39.900000,-18.963547
39.901000,-18.963547
39.902000,-18.963547
39.903000,-18.963547
39.904000,-18.963547
39.905000,-18.963547
39.906000,-18.963547
39.907000,-18.963547
39.908000,-18.963547
39.909000,-18.963547
39.910000,-18.963547
39.911000,-18.963547
39.912000,-18.963547
39.913000,-18.963547
39.914000,-18.963547
39.915000,-18.963547
39.916000,-18.963547
39.917000,-18.963547
39.918000,-18.963547
39.919000,-18.963547
39.920000,-18.963547
39.921000,-18.963547
39.922000,-18.963547
39.923000,-18.963547
39.924000,-18.963547
39.925000,-18.963547
39.926000,-18.963547
39.927000,-18.963547
39.928000,-18.963547
39.929000,-18.963547
39.930000,-18.963547
39.931000,-18.963547
39.932000,-18.963547
39.933000,-18.963547
39.934000,-18.963547
39.935000,-18.963547
39.936000,-18.963547
39.937000,-18.963547
39.938000,-18.963547
39.939000,-18.963547
39.940000,-18.963547
39.941000,-18.963547
39.942000,-18.963547
39.943000,-18.963547
39.944000,-18.963547
39.945000,-18.963547
39.946000,-18.963547
39.947000,-18.963547
39.948000,-18.963547
39.949000,-18.963547
39.950000,-18.963547
39.951000,-18.963547
39.952000,-18.963547
39.953000,-18.963547
39.954000,-18.963547
39.955000,-18.963547
39.956000,-18.963547
39.957000,-18.963547
39.958000,-18.963547
39.959000,-18.963547
39.960000,-18.963547
39.961000,-18.963547
39.962000,-18.963547
39.963000,-18.963547
39.964000,-18.963547
39.965000,-18.963547
39.966000,-18.963547
39.967000,-18.963547
39.968000,-18.963547
39.969000,-18.963547
39.970000,-18.963547
39.971000,-18.963547
39.972000,-18.963547
39.973000,-18.963547
39.974000,-18.963547
39.975000,-18.963547
39.976000,-18.963547
39.977000,-18.963547
39.978000,-18.963547
39.979000,-18.963547
39.980000,-18.963547
39.981000,-18.963547
39.982000,-18.963547
39.983000,-18.963547
39.984000,-18.963547
39.985000,-18.963547
39.986000,-18.963547
39.987000,-18.963547
39.988000,-18.963547
39.989000,-18.963547
39.990000,-18.963547
39.991000,-18.963547
39.992000,-18.963547
39.993000,-18.963547
39.994000,-18.963547
39.995000,-18.963547
39.996000,-18.963547
39.997000,-18.963547
39.998000,-18.963547
39.999000,-18.963547
40.000000,-18.963547
40.001000,-18.963547
40.002000,-18.963547
40.003000,-18.963547
40.004000,-18.963547
40.005000,-18.963547
40.006000,-18.963547
40.007000,-18.963547
40.008000,-18.963547
40.009000,-18.963547
40.010000,-18.963547
40.011000,-18.963547
40.012000,-18.963547
40.013000,-18.963547
40.014000,-18.963547
40.015000,-18.963547
40.016000,-18.963547
40.017000,-18.963547
40.018000,-18.963547
40.019000,-18.963547
40.020000,-18.963547
40.021000,-18.963547
40.022000,-18.963547
40.023000,-18.963547
40.024000,-18.963547
40.025000,-18.963547
40.026000,-18.963547
40.027000,-18.963547
40.028000,-18.963547
40.029000,-18.963547
40.030000,-18.963547
40.031000,-18.963547
40.032000,-18.963547
40.033000,-18.963547
40.034000,-18.963547
40.035000,-18.963547
40.036000,-18.963547
40.037000,-18.963547
40.038000,-18.963547
40.039000,-18.963547
40.040000,-18.963547
40.041000,-18.963547
40.042000,-18.963547
40.043000,-18.963547
40.044000,-18.963547
40.045000,-18.963547
40.046000,-18.963547
40.047000,-18.963547
40.048000,-18.963547
40.049000,-18.963547
40.050000,-18.963547
40.051000,-18.963547
40.052000,-18.963547
40.053000,-18.963547
40.054000,-18.963547
40.055000,-18.963547
40.056000,-18.963547
40.057000,-18.963547
40.058000,-18.963547
40.059000,-18.963547
40.060000,-18.963547
40.061000,-18.963547
40.062000,-18.963547
40.063000,-18.963547
40.064000,-18.963547
40.065000,-18.963547
40.066000,-18.963547
40.067000,-18.963547
40.068000,-18.963547
40.069000,-18.963547
40.070000,-18.963547
40.071000,-18.963547
40.072000,-18.963547
40.073000,-18.963547
40.074000,-18.963547
40.075000,-18.963547
40.076000,-18.963547
40.077000,-18.963547
40.078000,-18.963547
40.079000,-18.963547
40.080000,-18.963547
40.081000,-18.963547
40.082000,-18.963547
40.083000,-18.963547
40.084000,-18.963547
40.085000,-18.963547
40.086000,-18.963547
40.087000,-18.963547
40.088000,-18.963547
40.089000,-18.963547
40.090000,-18.963547
40.091000,-18.963547
40.092000,-18.963547
40.093000,-18.963547
40.094000,-18.963547
40.095000,-18.963547
40.096000,-18.963547
40.097000,-18.963547
40.098000,-18.963547
40.099000,-18.963547
40.100000,-18.963547
40.101000,-18.963547
40.102000,-18.963547
40.103000,-18.963547
40.104000,-18.963547
40.105000,-18.963547
40.106000,-18.963547
40.107000,-18.963547
40.108000,-18.963547
40.109000,-18.963547
40.110000,-18.963547
40.111000,-18.963547
40.112000,-18.963547
40.113000,-18.963547
40.114000,-18.963547
40.115000,-18.963547
40.116000,-18.963547
40.117000,-18.963547
40.118000,-18.963547
40.119000,-18.963547
40.120000,-18.963547
40.121000,-18.963547
40.122000,-18.963547
40.123000,-18.963547
40.124000,-18.963547
40.125000,-18.963547
40.126000,-18.963547
40.127000,-18.963547
40.128000,-18.963547
40.129000,-18.963547
40.130000,-18.963547
40.131000,-18.963547
40.132000,-18.963547
40.133000,-18.963547
40.134000,-18.963547
40.135000,-18.963547
40.136000,-18.963547
40.137000,-18.963547
40.138000,-18.963547
40.139000,-18.963547
40.140000,-18.963547
40.141000,-18.963547
40.142000,-18.963547
40.143000,-18.963547
40.144000,-18.963547
40.145000,-18.963547
40.146000,-18.963547
40.147000,-18.963547
40.148000,-18.963547
40.149000,-18.963547
40.150000,-18.963547
40.151000,-18.963547
40.152000,-18.963547
40.153000,-18.963547
40.154000,-18.963547
40.155000,-18.963547
40.156000,-18.963547
40.157000,-18.963547
40.158000,-18.963547
40.159000,-18.963547
40.160000,-18.963547
40.161000,-18.963547
40.162000,-18.963547
40.163000,-18.963547
40.164000,-18.963547
40.165000,-18.963547
40.166000,-18.963547
40.167000,-18.963547
40.168000,-18.963547
40.169000,-18.963547
40.170000,-18.963547
40.171000,-18.963547
40.172000,-18.963547
40.173000,-18.963547
40.174000,-18.963547
40.175000,-18.963547
40.176000,-18.963547
40.177000,-18.963547
40.178000,-18.963547
40.179000,-18.963547
40.180000,-18.963547
40.181000,-18.963547
40.182000,-18.963547
40.183000,-18.963547
40.184000,-18.963547
40.185000,-18.963547
40.186000,-18.963547
40.187000,-18.963547
40.188000,-18.963547
40.189000,-18.963547
40.190000,-18.963547
40.191000,-18.963547
40.192000,-18.963547
40.193000,-18.963547
40.194000,-18.963547
40.195000,-18.963547
40.196000,-18.963547
40.197000,-18.963547
40.198000,-18.963547
40.199000,-18.963547
40.200000,-18.963547
40.201000,-18.963547
40.202000,-18.963547
40.203000,-18.963547
40.204000,-18.963547
40.205000,-18.963547
40.206000,-18.963547
40.207000,-18.963547
40.208000,-18.963547
40.209000,-18.963547
40.210000,-18.963547
40.211000,-18.963547
40.212000,-18.963547
40.213000,-18.963547
40.214000,-18.963547
40.215000,-18.963547
40.216000,-18.963547
40.217000,-18.963547
40.218000,-18.963547
40.219000,-18.963547
40.220000,-18.963547
40.221000,-18.963547
40.222000,-18.963547
40.223000,-18.963547
40.224000,-18.963547
40.225000,-18.963547
40.226000,-18.963547
40.227000,-18.963547
40.228000,-18.963547
40.229000,-18.963547
40.230000,-18.963547
40.231000,-18.963547
40.232000,-18.963547
40.233000,-18.963547
40.234000,-18.963547
40.235000,-18.963547
40.236000,-18.963547
40.237000,-18.963547
40.238000,-18.963547
40.239000,-18.963547
40.240000,-18.963547
40.241000,-18.963547
40.242000,-18.963547
40.243000,-18.963547
40.244000,-18.963547
40.245000,-18.963547
40.246000,-18.963547
40.247000,-18.963547
40.248000,-18.963547
40.249000,-18.963547
40.250000,-18.963547
40.251000,-18.963547
40.252000,-18.963547
40.253000,-18.963547
40.254000,-18.963547
40.255000,-18.963547
40.256000,-18.963547
40.257000,-18.963547
40.258000,-18.963547
40.259000,-18.963547
40.260000,-18.963547
40.261000,-18.963547
40.262000,-18.963547
40.263000,-18.963547
40.264000,-18.963547
40.265000,-18.963547
40.266000,-18.963547
40.267000,-18.963547
40.268000,-18.963547
40.269000,-18.963547
40.270000,-18.963547
40.271000,-18.963547
40.272000,-18.963547
40.273000,-18.963547
40.274000,-18.963547
40.275000,-18.963547
40.276000,-18.963547
40.277000,-18.963547
40.278000,-18.963547
40.279000,-18.963547
40.280000,-18.963547
40.281000,-18.963547
40.282000,-18.963547
40.283000,-18.963547
40.284000,-18.963547
40.285000,-18.963547
40.286000,-18.963547
40.287000,-18.963547
40.288000,-18.963547
40.289000,-18.963547
40.290000,-18.963547
40.291000,-18.963547
40.292000,-18.963547
40.293000,-18.963547
40.294000,-18.963547
40.295000,-18.963547
40.296000,-18.963547
40.297000,-18.963547
40.298000,-18.963547
40.299000,-18.963547
40.300000,-18.963547
40.301000,-18.963547
40.302000,-18.963547
40.303000,-18.963547
40.304000,-18.963547
